dataset.id,melody.id,note.id,melody.name,distance,canseekey,canseedoor,agentbehindleft,agentbehindright,agentinfrontright,agentinfrontleft,agentleft,agentright,agentbehind,agentinfront,doorquad,keyquad,agentquad,agenty,agentx,orientation,action,vertint12,articulation,comma,voice,ornament,dyn,phrase,bioi,deltast,accidental,mpitch,cpitch,barlength,pulses,tempo,mode,keysig,dur,onset,action.order.ltm.action,action.order.stm.action,action.weight.ltm,action.weight.stm,action.weight.ltm.action,action.weight.stm.action,action.probability,action.information.content,action.entropy,action.0,action.1,action.2,action.3,action.4,action.5,probability,information.content,entropy,information.gain,
33,861,4,"m860",2,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,1,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,72,3,1,0.8398769,0.16012308,1.0,1.0,0.11231011,3.1544404,1.4710121,4.6264014e-4,0.678434,0.11231011,0.12557532,0.06782699,0.015390899,0.11231011,3.1544404,1.4710121,0.0046997527,
33,861,5,"m860",1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,1,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,96,4,0,0.9906092,0.009390758,1.0,1.0,0.6086862,0.7162294,1.233599,0.0014143072,0.6086862,0.0043252106,0.0032748072,0.3396467,0.042652704,0.6086862,0.7162294,1.233599,1.1135145,
33,861,6,"m860",0,1,1,1,1,1,1,1,1,1,5,2,2,2,3,4,1,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,120,5,1,0.95147413,0.04852585,1.0,0.99999994,0.4947623,1.0151925,1.4549917,0.0058579543,0.4947623,0.0132493405,0.03849348,0.42561805,0.022018936,0.4947623,1.0151925,1.4549917,0.090569854,
33,861,7,"m860",2,0,1,1,1,1,1,1,1,1,1,2,0,2,3,4,1,4,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,144,6,2,0.715774,0.28422594,1.0,1.0,0.2553487,1.9694593,1.8308722,0.021860326,0.54092085,0.0603957,0.07850405,0.2553487,0.042970292,0.2553487,1.9694593,1.8308722,0.14910975,
33,861,8,"m860",1,0,1,1,1,1,1,1,1,1,1,2,0,2,3,5,1,1,NA,0,0,1,0,0,-1,24,0,0,40,69,96,4,NA,0,2,24,168,7,0,0.7578805,0.24211948,1.0,1.0,0.4065517,1.2984893,2.2025084,0.06915793,0.4065517,0.25772884,0.13705501,0.06915793,0.06034859,0.4065517,1.2984893,2.2025084,0.4571367,
33,861,9,"m860",2,0,1,1,1,1,1,1,1,1,1,2,0,2,3,5,2,3,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,192,8,1,0.86005396,0.13994606,1.0,1.0,0.35297486,1.5023627,1.8490266,7.928887e-4,0.43472594,0.10868174,0.35297486,0.05370422,0.049120326,0.35297486,1.5023627,1.8490266,0.5837021,
33,861,10,"m860",1,0,1,1,1,1,1,1,1,1,1,2,0,2,2,5,2,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,216,9,0,0.9813019,0.01869817,0.99999994,1.0,0.44008443,1.1841477,1.4425697,0.0025870728,0.44008443,0.005835229,0.007488532,0.079019055,0.4649856,0.44008443,1.1841477,1.4425697,2.2223973,
33,861,11,"m860",0,0,1,1,1,2,2,1,1,1,4,2,0,2,1,5,2,1,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,240,9,1,0.9307028,0.06929716,1.0,1.0,0.5560247,0.84677917,1.7188628,0.0037366275,0.5560247,0.13154562,0.014414665,0.06571107,0.22856745,0.5560247,0.84677917,1.7188628,0.31428748,
33,861,12,"m860",0,0,1,1,1,2,2,1,1,1,4,2,0,2,1,5,2,5,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,264,9,2,0.96484816,0.03515185,1.0,1.0,0.5425281,0.8822302,1.5444467,0.0032941531,0.3373559,0.056830455,0.006993336,0.052997995,0.5425281,0.5425281,0.8822302,1.5444467,0.31116763,
33,862,1,"m861",4,1,1,1,2,2,1,1,2,1,1,2,2,3,5,1,2,0,NA,0,0,1,0,0,1,0,0,0,40,69,96,4,NA,0,2,24,0,0,0,0.83182484,0.16817513,1.0,1.0,0.085979514,3.539863,2.226267,0.085979514,0.45914716,0.13335621,0.14955808,0.085979514,0.085979514,0.085979514,3.539863,2.226267,NA,
33,862,2,"m861",5,1,1,2,2,1,1,1,1,2,1,2,2,3,5,1,1,2,NA,0,0,1,0,0,0,24,0,0,40,69,96,4,NA,0,2,24,24,1,0,0.8956182,0.104381725,1.0,1.0,0.19777893,2.3380394,1.741289,0.0038752544,0.4256233,0.19777893,0.33497697,0.034395386,0.0033501443,0.19777893,2.3380394,1.741289,0.7010498,
